user_id,week,MCQ.TOT.FACT,MCQ.PERC.CO.FACT,EXC.TOT.FACT,EXC.PERC.CO.FACT,VID.TOT.FACT,MCQ.SH.TOT.FACT,TG.DENS.FACT,MC.EVAL.FACT,CONTENT.ACCESS.FACT,ntimes,state
370,12,0,0,Q3,Q2,0,0,Q2,0,Q4,12,5
370,13,Q1,0,Q1,Q1,Q3,Q1,Q3,0,Q1,12,4
371,2,0,0,Q1,Q4,0,0,Q1,0,0,11,1
371,3,Q1,Q3,Q2,Q3,Q3,Q1,Q1,0,Q1,11,4
371,5,Q2,Q2,Q3,Q2,Q4,Q2,Q3,0,Q1,11,4
371,6,Q3,Q1,Q4,Q2,Q4,Q3,Q4,0,Q2,11,2
371,7,0,0,Q2,Q1,0,0,Q1,0,0,11,5
371,8,0,0,Q2,Q1,0,0,Q2,0,0,11,5
371,9,0,0,Q1,Q3,0,0,Q1,0,0,11,5
371,10,0,0,Q3,Q2,0,0,Q2,0,0,11,5
371,11,0,0,Q2,Q1,0,0,Q2,0,0,11,5
371,12,0,0,0,0,0,0,0,0,0,11,3
371,13,Q1,Q2,Q3,Q3,Q1,Q1,0,0,0,11,4
372,2,Q3,Q3,0,0,Q3,0,Q2,0,Q1,12,4
372,3,Q2,Q3,Q2,Q3,Q1,0,Q2,0,Q2,12,4
372,4,Q1,Q4,Q2,Q3,Q1,0,Q2,0,Q4,12,4
372,5,0,0,Q4,Q1,0,0,Q1,0,Q2,12,5
372,6,Q4,Q3,Q4,Q3,Q2,Q2,Q3,0,Q3,12,4
372,7,0,0,Q2,Q3,0,0,Q2,0,Q2,12,5
372,8,0,0,Q4,Q1,Q1,0,Q3,0,Q2,12,5
372,9,0,0,Q3,Q1,Q3,0,Q3,0,Q1,12,5
372,10,Q1,Q4,Q3,Q2,Q3,0,Q3,0,Q3,12,4
372,11,Q2,Q2,Q3,Q3,0,0,Q3,0,Q1,12,4
372,12,Q2,Q4,Q3,Q2,Q2,0,Q4,0,Q3,12,2
372,13,Q4,Q2,Q3,Q2,Q4,0,Q1,0,0,12,4
373,2,Q2,Q2,Q3,Q1,Q4,Q3,Q3,0,Q4,12,2
373,3,Q2,Q3,Q2,Q3,0,Q3,Q2,0,Q4,12,4
373,4,Q1,Q3,Q2,Q3,Q4,Q1,Q4,0,Q4,12,2
373,5,Q1,Q1,Q3,Q2,0,0,Q2,0,Q4,12,4
373,6,Q3,Q2,Q3,Q4,Q3,Q4,Q4,0,Q4,12,2
373,7,Q1,Q3,Q2,Q3,Q4,0,Q3,0,Q2,12,2
373,8,Q2,Q4,Q3,Q2,Q4,Q1,Q4,0,Q3,12,2
373,9,Q4,Q2,Q4,Q3,Q4,0,Q4,0,Q4,12,2
373,10,Q4,Q1,Q4,Q3,Q4,Q1,Q2,0,Q1,12,4
373,11,0,0,Q4,Q1,0,0,Q2,0,Q4,12,5
373,12,0,0,Q3,Q2,0,0,Q2,0,0,12,5
373,13,Q3,Q1,Q3,Q2,Q4,Q2,Q2,0,Q4,12,4
374,2,Q3,Q4,Q2,Q3,Q1,Q3,Q3,0,Q3,12,4
374,3,Q2,Q2,Q3,Q2,Q1,Q1,Q3,0,Q2,12,4
374,4,Q2,Q4,Q1,Q4,Q2,0,Q3,0,Q1,12,4
374,5,Q2,Q2,Q3,Q2,Q1,0,Q4,0,Q2,12,2
374,6,Q3,Q4,Q4,Q4,Q3,Q2,Q4,0,Q3,12,2
374,7,0,0,Q4,Q2,0,0,Q1,0,0,12,5
374,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
374,9,0,0,Q3,Q2,0,0,Q1,0,0,12,5
374,10,0,0,0,0,0,0,0,0,0,12,3
374,11,0,0,Q4,Q1,0,0,Q2,0,0,12,5
374,12,0,0,Q1,Q1,0,0,Q2,0,0,12,5
374,13,Q4,Q4,Q4,Q4,Q4,Q4,Q2,0,0,12,4
375,2,0,0,0,0,0,0,0,0,0,12,3
375,3,Q2,Q1,0,0,Q3,Q2,Q1,0,Q2,12,4
375,4,Q2,Q4,0,0,Q2,Q2,Q2,0,Q3,12,4
375,5,Q3,Q3,Q1,Q3,Q4,Q3,Q4,0,Q3,12,2
375,6,Q2,Q4,Q2,Q4,Q2,Q2,Q3,0,Q2,12,4
375,7,0,0,Q4,Q1,0,0,Q2,0,Q1,12,5
375,8,Q2,Q3,Q4,Q2,Q4,0,Q3,0,Q1,12,4
375,9,Q2,Q2,Q1,Q4,Q3,Q2,Q4,0,Q2,12,2
375,10,Q2,Q2,Q1,Q3,Q3,Q2,Q3,0,Q3,12,2
375,11,Q1,Q1,Q3,Q2,Q4,Q3,Q3,0,Q4,12,4
375,12,0,0,0,0,0,0,0,0,0,12,3
375,13,Q2,Q3,Q2,Q3,Q3,Q2,0,0,0,12,4
378,2,Q4,Q3,Q4,Q3,Q3,Q4,Q2,Q1,Q1,12,2
378,3,Q4,Q2,Q4,Q3,Q4,Q4,Q4,Q3,Q4,12,2
378,4,Q4,Q2,Q2,Q3,Q3,Q1,Q4,Q1,Q3,12,2
378,5,Q4,Q3,Q4,Q3,Q4,0,Q4,0,Q4,12,2
378,6,Q4,Q4,Q4,Q4,Q2,Q2,Q4,0,Q4,12,2
378,7,0,0,Q3,Q2,Q2,0,Q2,0,Q2,12,5
378,8,Q4,Q3,Q4,Q3,Q2,0,Q4,0,Q4,12,2
378,9,Q3,Q4,Q2,Q3,Q1,0,Q4,Q2,Q4,12,2
378,10,Q4,Q3,Q4,Q4,Q4,0,Q4,0,Q2,12,2
378,11,Q3,Q3,Q4,Q3,Q2,0,Q4,0,Q4,12,2
378,12,0,0,Q2,Q3,0,0,Q2,0,Q3,12,5
378,13,Q4,Q3,Q4,Q3,Q2,Q1,Q2,0,0,12,4
379,2,0,0,0,0,0,0,Q1,0,0,12,3
379,3,0,0,0,0,0,0,0,0,0,12,3
379,4,0,0,Q1,Q2,0,0,Q1,0,0,12,5
379,5,0,0,Q4,Q1,0,0,Q1,0,Q1,12,5
379,6,0,0,Q1,Q2,0,0,Q1,0,0,12,5
379,7,0,0,Q4,Q1,0,0,Q3,Q4,Q1,12,5
379,8,0,0,Q4,Q2,0,0,Q2,Q3,0,12,5
379,9,0,0,Q3,Q2,0,0,Q2,Q4,0,12,5
379,10,0,0,Q4,Q3,0,0,Q3,Q4,0,12,5
379,11,0,0,Q4,Q2,0,0,Q2,Q4,0,12,5
379,12,0,0,Q3,Q2,0,0,Q3,Q3,0,12,5
379,13,Q1,Q1,Q1,Q2,Q1,Q3,0,0,0,12,4
380,2,Q3,Q2,Q2,Q2,Q4,Q3,Q4,Q1,Q3,12,2
380,3,Q2,Q2,Q3,Q1,Q4,Q3,Q3,Q3,Q2,12,2
380,4,Q1,0,Q3,Q1,Q3,Q1,Q2,0,Q2,12,4
380,5,0,0,Q3,Q2,Q2,0,Q2,Q1,Q4,12,5
380,6,Q2,Q3,Q1,Q2,Q3,Q2,Q3,0,Q3,12,4
380,7,0,0,Q1,Q2,Q1,0,Q3,0,Q2,12,5
380,8,0,0,Q4,Q1,Q1,0,Q2,0,Q1,12,5
380,9,0,0,Q3,Q2,0,0,Q1,0,Q2,12,5
380,10,0,0,Q3,Q1,Q2,0,Q3,0,Q4,12,5
380,11,0,0,Q1,Q2,Q2,0,Q2,0,Q1,12,5
380,12,0,0,Q3,Q2,Q1,0,Q3,0,Q4,12,5
380,13,Q2,Q2,Q1,Q3,Q4,Q3,Q2,0,0,12,4
381,2,0,0,Q4,Q2,0,0,Q2,Q1,Q2,12,5
381,3,0,0,Q1,Q2,0,0,Q1,0,Q1,12,5
381,4,0,0,Q3,Q1,0,0,Q1,0,Q2,12,5
381,5,0,0,Q1,Q2,0,0,Q1,0,Q1,12,5
381,6,Q2,Q1,Q1,Q1,Q4,Q3,Q3,0,Q3,12,4
381,7,0,0,Q2,Q1,Q2,0,Q2,0,Q1,12,5
381,8,0,0,Q4,Q1,0,0,Q2,0,Q1,12,5
381,9,0,0,Q2,Q3,0,0,Q2,0,Q1,12,5
381,10,0,0,Q3,Q1,0,0,Q2,0,0,12,5
381,11,0,0,Q3,Q1,0,0,Q2,0,0,12,5
381,12,0,0,Q1,Q2,0,0,Q2,0,0,12,5
381,13,Q1,Q1,Q2,Q1,Q1,Q2,0,0,0,12,4
382,2,Q3,Q2,0,0,Q1,Q2,Q2,0,Q1,11,4
382,3,Q2,Q4,Q1,Q3,Q1,Q2,Q3,Q1,Q3,11,4
382,4,Q2,Q4,Q1,Q4,Q2,Q2,Q2,0,Q2,11,4
382,5,0,0,Q2,Q3,0,0,Q2,Q1,Q1,11,5
382,6,Q2,Q2,Q1,Q3,Q2,0,Q1,0,Q1,11,4
382,7,Q1,Q1,Q1,Q3,Q2,Q1,Q3,0,Q1,11,4
382,8,0,0,Q1,Q3,0,0,Q1,0,0,11,1
382,9,Q1,0,Q2,Q3,Q1,Q2,Q3,0,Q1,11,4
382,11,Q3,Q2,Q3,Q3,Q3,Q3,Q4,0,Q3,11,2
382,12,Q2,Q4,Q2,Q4,Q2,Q2,Q4,0,Q1,11,2
382,13,Q4,Q3,Q4,Q3,Q4,Q4,Q1,0,0,11,4
383,2,Q4,Q2,Q3,Q1,Q4,Q4,Q4,Q4,Q4,12,2
383,3,Q4,Q1,Q4,Q1,Q4,Q4,Q4,Q4,Q4,12,2
383,4,Q4,Q2,Q2,Q3,Q4,Q3,Q4,Q4,Q4,12,2
383,5,Q3,Q3,Q3,Q2,Q3,Q2,Q4,Q4,Q4,12,2
383,6,Q4,Q1,Q1,Q3,Q3,Q1,Q3,Q1,Q4,12,2
383,7,Q4,Q1,Q4,Q2,Q3,0,Q4,Q4,Q4,12,2
383,8,Q4,Q3,Q4,Q1,Q2,0,Q4,Q4,Q4,12,2
383,9,Q4,Q1,Q3,Q2,Q3,0,Q4,Q4,Q3,12,2
383,10,Q4,Q2,Q2,Q3,Q2,0,Q4,Q4,Q2,12,2
383,11,Q4,Q3,Q3,Q2,Q4,0,Q4,Q4,Q3,12,2
383,12,Q4,Q2,Q3,Q2,Q2,0,Q4,Q3,Q3,12,2
383,13,Q3,Q1,Q1,Q2,Q3,Q2,Q2,0,0,12,4
384,2,Q3,Q2,Q3,Q2,Q1,Q2,Q4,Q4,Q4,12,2
384,3,Q4,Q1,Q3,Q2,Q2,Q1,Q4,Q4,Q4,12,2
384,4,Q3,Q1,Q3,Q1,Q2,0,Q4,Q4,Q2,12,2
384,5,0,0,Q3,Q2,0,0,Q1,Q2,Q1,12,5
384,6,Q4,Q2,Q3,Q3,Q3,Q4,Q4,0,Q4,12,2
384,7,0,0,Q4,Q1,0,0,Q1,0,0,12,5
384,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
384,9,0,0,Q1,Q3,0,0,Q2,0,Q3,12,5
384,10,0,0,Q4,Q1,0,0,Q2,0,0,12,5
384,11,0,0,Q3,Q2,0,0,Q2,0,0,12,5
384,12,0,0,Q1,Q2,0,0,Q2,0,Q1,12,5
384,13,Q2,Q1,Q4,Q1,Q4,Q4,Q4,0,Q2,12,2
386,2,Q3,Q3,Q4,Q1,Q3,Q3,Q2,0,Q2,10,4
386,3,Q1,0,Q4,Q1,Q1,Q1,Q1,0,Q2,10,4
386,4,0,0,Q4,Q1,0,0,Q1,0,Q1,10,5
386,5,Q1,Q1,Q1,Q2,0,Q2,Q2,0,Q2,10,4
386,6,0,0,0,0,0,0,Q1,0,Q1,10,3
386,7,0,0,Q3,Q2,0,0,Q1,0,Q1,10,5
386,8,0,0,Q2,Q3,0,0,Q2,0,0,10,5
386,9,0,0,Q3,Q2,0,0,Q1,0,0,10,5
386,10,0,0,Q1,Q3,0,0,Q3,0,Q3,10,5
386,12,0,0,Q3,Q2,0,0,0,0,0,10,5
387,2,Q2,Q3,Q4,Q1,Q2,Q4,Q3,Q3,Q3,11,2
387,3,Q4,Q3,Q4,Q1,Q3,Q4,Q4,Q4,Q4,11,2
387,4,Q4,Q2,Q2,Q3,Q4,Q4,Q4,Q3,Q3,11,2
387,5,Q4,Q2,Q4,Q1,Q2,Q4,Q4,Q3,Q2,11,2
387,6,0,0,0,0,0,0,0,0,0,11,3
387,7,Q3,Q3,Q3,Q2,Q1,Q4,Q4,Q2,Q4,11,2
387,8,Q4,Q3,Q4,Q1,Q3,Q4,Q4,Q2,Q4,11,2
387,9,Q3,Q3,Q3,Q1,Q2,Q4,Q4,Q1,Q2,11,2
387,10,Q4,Q3,Q1,Q3,Q4,Q4,0,Q2,Q4,11,2
387,11,Q4,Q3,Q2,Q3,Q3,Q4,Q4,Q3,Q3,11,2
387,13,Q1,Q3,Q1,Q1,Q1,Q1,Q2,0,0,11,4
388,2,0,0,0,0,0,0,0,0,0,12,3
388,3,Q2,Q4,0,0,0,Q1,Q1,Q1,Q2,12,4
388,4,Q3,Q2,Q4,Q1,0,Q4,Q2,Q2,Q3,12,2
388,5,Q2,Q4,Q2,Q3,Q4,Q3,Q4,Q3,Q4,12,2
388,6,Q1,Q1,Q1,Q3,Q4,Q2,Q2,Q1,Q1,12,4
388,7,0,0,Q3,Q2,0,0,Q2,Q2,Q2,12,5
388,8,0,0,Q2,Q3,0,0,Q2,0,0,12,5
388,9,0,0,Q2,Q3,Q1,0,Q2,0,Q4,12,5
388,10,0,0,Q1,Q3,0,0,Q2,0,Q3,12,5
388,11,0,0,Q1,Q2,0,0,Q3,0,Q2,12,5
388,12,0,0,Q3,Q2,0,0,Q3,0,Q1,12,5
388,13,Q1,Q2,0,0,Q2,Q2,0,0,0,12,4
390,2,Q2,Q1,Q4,Q3,Q2,Q3,Q4,0,Q3,12,2
390,3,Q2,Q2,Q2,Q2,Q2,Q3,Q2,0,Q1,12,4
390,4,0,0,Q4,Q2,0,0,Q1,0,Q2,12,5
390,5,0,0,Q3,Q2,0,0,Q1,0,Q1,12,5
390,6,Q3,Q1,Q1,Q2,Q3,Q4,Q2,0,Q3,12,4
390,7,0,0,Q3,Q1,0,0,Q1,0,0,12,5
390,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
390,9,0,0,Q1,Q2,0,0,Q1,0,0,12,5
390,10,0,0,0,0,0,0,0,0,0,12,3
390,11,0,0,Q3,Q3,0,0,Q2,0,0,12,5
390,12,0,0,Q4,Q1,0,0,Q2,0,Q1,12,5
390,13,Q1,Q1,Q1,Q4,Q3,Q2,Q1,0,0,12,4
391,2,0,0,0,0,Q3,0,Q1,0,Q1,12,3
391,3,Q2,Q4,Q4,Q3,Q4,Q1,Q3,0,Q3,12,4
391,4,Q1,Q1,Q3,Q2,0,Q2,Q2,0,Q2,12,4
391,5,Q1,0,Q4,Q1,0,Q1,Q2,0,Q2,12,4
391,6,Q1,Q1,Q3,Q1,Q2,Q3,Q2,0,Q1,12,4
391,7,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
391,8,0,0,Q4,Q1,0,0,Q2,0,Q2,12,5
391,9,0,0,Q1,Q3,Q2,0,Q3,0,Q2,12,5
391,10,0,0,0,0,0,0,Q1,0,Q2,12,3
391,11,0,0,Q1,Q2,0,0,Q2,0,Q1,12,5
391,12,0,0,Q1,Q3,0,0,Q2,0,0,12,5
391,13,Q3,Q1,Q3,Q1,Q4,Q4,Q2,0,Q2,12,4
392,2,0,0,Q1,Q4,0,0,Q1,0,Q2,12,1
392,3,Q1,Q4,Q1,Q4,0,Q1,Q1,0,Q3,12,4
392,4,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
392,5,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
392,6,Q4,Q4,Q2,Q4,Q2,Q3,Q4,Q1,Q4,12,2
392,7,Q1,Q4,Q1,Q4,0,0,Q3,Q3,Q4,12,4
392,8,0,0,Q1,Q4,0,0,Q1,0,0,12,1
392,9,0,0,Q1,Q4,0,0,Q1,0,0,12,1
392,10,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
392,11,0,0,Q1,Q4,0,0,Q1,0,0,12,1
392,12,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
392,13,0,0,Q1,Q3,0,0,Q1,0,0,12,1
394,2,Q1,0,Q4,Q1,0,Q1,Q1,0,Q1,12,4
394,3,Q1,0,Q3,Q1,Q1,Q1,Q2,Q1,Q2,12,4
394,4,0,0,Q2,Q1,0,0,Q1,0,0,12,5
394,5,0,0,Q4,Q2,0,0,Q2,0,Q2,12,5
394,6,Q3,Q1,Q2,Q1,Q4,Q4,Q4,Q3,Q4,12,2
394,7,0,0,Q1,Q1,0,0,Q1,0,0,12,5
394,8,0,0,Q3,Q2,0,0,Q2,0,0,12,5
394,9,0,0,Q4,Q1,0,0,Q1,0,0,12,5
394,10,0,0,Q3,Q2,0,0,Q2,0,Q4,12,5
394,11,0,0,Q4,Q1,0,0,Q2,0,0,12,5
394,12,0,0,Q4,Q1,Q1,0,Q3,0,Q1,12,5
394,13,0,0,0,0,0,0,Q1,0,Q1,12,3
396,2,0,0,0,0,0,0,0,0,0,11,3
396,4,Q1,Q4,Q4,Q2,Q1,0,Q2,Q1,Q1,11,4
396,5,0,0,Q1,Q4,0,0,Q1,0,0,11,1
396,6,Q1,Q1,Q1,Q4,Q2,Q3,Q2,0,Q2,11,4
396,7,0,0,Q1,Q4,0,0,Q1,0,0,11,1
396,8,0,0,Q1,Q4,0,0,Q1,0,0,11,1
396,9,0,0,0,0,0,0,0,0,0,11,3
396,10,0,0,Q1,Q4,0,0,Q1,0,Q1,11,1
396,11,0,0,Q1,Q4,0,0,Q1,0,0,11,1
396,12,0,0,Q2,Q3,0,0,Q2,0,0,11,5
396,13,0,0,Q1,Q2,Q1,0,0,0,0,11,5
398,2,Q3,Q3,Q3,Q2,Q4,Q2,Q3,0,Q3,12,2
398,3,Q3,Q2,Q3,Q1,Q1,Q3,Q4,Q1,Q4,12,2
398,4,Q2,Q2,Q2,Q4,Q4,Q2,Q4,0,Q4,12,2
398,5,Q1,0,Q2,Q3,0,Q1,Q1,0,Q1,12,4
398,6,Q1,Q2,Q3,Q3,Q2,Q2,Q3,0,Q2,12,4
398,7,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
398,8,Q2,Q3,Q2,Q4,Q4,Q2,Q4,0,Q4,12,2
398,9,0,0,0,0,0,0,0,0,0,12,3
398,10,0,0,0,0,0,0,0,0,0,12,3
398,11,Q3,Q3,Q4,Q1,Q3,Q3,Q4,0,Q4,12,2
398,12,0,0,Q1,Q2,Q1,0,Q1,0,0,12,5
398,13,Q2,Q1,Q3,Q2,Q4,Q3,Q4,0,Q4,12,2
399,2,Q3,Q4,Q3,Q2,Q4,Q3,Q4,Q1,Q4,12,2
399,3,Q3,Q1,Q3,Q2,Q4,Q4,Q4,Q1,Q4,12,2
399,4,Q3,Q2,Q2,Q4,Q3,Q3,Q3,0,Q3,12,2
399,5,Q3,Q2,Q4,Q3,Q3,Q4,Q4,Q1,Q4,12,2
399,6,Q2,Q4,Q4,Q4,Q1,Q2,Q3,0,Q3,12,2
399,7,Q1,Q2,Q4,Q1,Q3,Q1,Q4,0,Q4,12,2
399,8,Q3,Q2,Q1,Q4,Q2,Q2,Q4,0,Q4,12,2
399,9,Q2,Q3,Q2,Q4,Q1,Q1,Q4,Q1,Q3,12,2
399,10,Q1,Q1,Q2,Q4,Q1,Q1,Q4,0,Q4,12,2
399,11,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
399,12,0,0,Q1,Q4,0,0,Q1,0,Q3,12,1
399,13,Q1,Q3,Q3,Q4,Q2,Q1,Q2,0,Q1,12,4
401,2,Q3,Q1,Q2,Q2,Q3,Q3,Q4,Q3,Q4,11,2
401,3,Q2,Q3,Q1,Q3,Q1,Q2,Q4,Q4,Q3,11,2
401,4,Q4,Q3,Q4,Q3,Q2,Q4,Q4,Q3,Q4,11,2
401,5,Q4,Q1,Q2,Q3,Q1,Q3,0,Q4,Q4,11,2
401,6,Q1,Q2,Q2,Q3,Q1,Q1,Q2,Q2,Q1,11,4
401,7,Q3,Q2,Q3,Q2,Q2,Q4,0,Q4,Q3,11,2
401,8,Q1,Q4,Q3,Q2,Q1,0,Q3,Q1,Q3,11,4
401,9,0,0,Q3,Q2,Q1,0,Q3,Q2,Q3,11,5
401,11,0,0,Q2,Q2,0,0,Q2,0,0,11,5
401,12,0,0,Q4,Q1,Q2,0,Q3,0,Q1,11,5
401,13,Q1,Q4,Q1,Q1,Q2,0,Q4,0,Q1,11,4
403,2,0,0,0,0,0,0,Q1,0,Q1,11,3
403,4,Q4,Q1,Q2,Q3,Q2,0,Q3,0,Q2,11,4
403,5,Q1,Q1,Q2,Q3,Q2,Q1,Q3,0,Q2,11,4
403,6,Q3,Q1,Q3,Q1,Q3,Q3,Q3,0,Q3,11,2
403,7,Q2,Q1,Q3,Q3,Q3,Q2,Q4,0,Q3,11,2
403,8,0,0,Q4,Q1,Q2,0,Q3,0,Q2,11,5
403,9,0,0,Q3,Q2,Q2,0,Q3,0,Q1,11,5
403,10,0,0,Q4,Q1,0,0,Q3,Q1,Q1,11,5
403,11,0,0,Q2,Q1,0,0,Q2,0,0,11,5
403,12,0,0,Q4,Q2,Q2,0,Q3,0,Q1,11,5
403,13,Q4,Q1,Q4,Q1,Q3,Q4,Q2,0,0,11,4
406,3,Q1,Q4,0,0,Q1,0,Q2,Q1,Q3,11,4
406,4,Q2,Q3,Q4,Q1,Q4,Q2,Q3,0,Q2,11,4
406,5,Q2,Q3,Q4,Q1,0,0,Q2,0,Q2,11,4
406,6,Q3,Q2,Q2,Q1,Q4,Q1,Q3,0,Q3,11,4
406,7,0,0,Q4,Q1,0,0,Q1,0,0,11,5
406,8,0,0,Q1,Q3,0,0,Q2,0,0,11,5
406,9,0,0,Q1,Q1,0,0,Q1,0,Q2,11,5
406,10,0,0,0,0,0,0,Q1,0,Q1,11,3
406,11,Q2,Q2,Q2,Q1,0,0,Q3,0,Q2,11,4
406,12,0,0,Q3,Q2,0,0,Q2,0,Q1,11,5
406,13,Q2,Q2,Q3,Q2,0,Q2,Q4,0,Q1,11,4
407,3,Q2,Q4,0,0,Q3,Q1,Q1,0,Q3,11,4
407,4,Q4,Q4,Q3,Q4,Q2,Q2,Q4,Q4,Q3,11,2
407,5,Q3,Q4,Q4,Q4,Q1,Q2,Q4,Q4,Q2,11,2
407,6,Q3,Q4,Q3,Q4,Q3,Q1,Q3,Q4,Q2,11,2
407,7,Q1,Q2,Q2,Q4,Q3,Q1,Q4,Q3,Q3,11,2
407,8,Q2,Q2,Q2,Q4,Q2,Q2,Q4,Q1,Q2,11,2
407,9,Q1,Q4,Q2,Q4,Q3,Q1,Q4,Q4,Q2,11,2
407,10,Q1,Q3,Q2,Q4,Q2,Q2,Q4,Q4,Q4,11,2
407,11,Q1,Q4,Q2,Q4,Q2,Q2,Q4,Q4,Q2,11,2
407,12,Q1,Q1,Q3,Q4,Q3,Q3,Q4,Q3,Q2,11,2
407,13,Q3,Q4,Q3,Q4,Q1,Q2,Q4,Q2,Q3,11,2
409,3,Q1,Q3,Q4,Q3,Q1,Q1,Q2,Q1,Q3,11,4
409,4,0,0,Q2,Q3,Q4,0,Q2,Q3,Q4,11,5
409,5,0,0,Q2,Q3,Q1,0,Q2,0,Q2,11,5
409,6,Q3,Q4,Q4,Q2,Q2,Q4,Q3,Q3,Q4,11,2
409,7,Q3,Q4,Q3,Q4,Q4,Q2,Q4,Q3,Q4,11,2
409,8,Q1,Q4,Q2,Q3,Q3,Q1,Q3,Q1,Q4,11,4
409,9,0,0,Q2,Q4,Q3,0,Q3,Q4,Q3,11,1
409,10,Q1,Q4,Q3,Q2,Q1,0,Q3,0,Q4,11,4
409,11,0,0,Q3,Q3,Q3,0,Q3,Q2,Q4,11,5
409,12,0,0,Q3,Q2,Q3,0,Q3,0,Q3,11,5
409,13,Q2,Q2,Q4,Q3,Q4,Q3,Q4,Q2,Q3,11,2
410,3,Q2,Q2,0,0,Q3,Q3,Q2,Q1,Q2,11,4
410,4,Q4,Q3,Q4,Q3,Q1,Q3,Q4,Q4,Q3,11,2
410,5,Q4,Q4,Q2,Q3,Q3,Q1,Q4,Q2,Q3,11,2
410,6,Q2,Q4,Q3,Q4,Q1,Q1,Q2,0,Q1,11,4
410,7,Q4,Q3,Q3,Q3,Q4,0,Q4,0,Q4,11,2
410,8,Q3,Q4,Q2,Q3,Q2,0,Q4,0,Q3,11,2
410,9,Q3,Q2,Q2,Q4,Q2,0,Q4,0,Q4,11,2
410,10,Q4,Q2,Q4,Q3,Q2,0,Q4,0,Q4,11,2
410,11,Q2,Q2,Q2,Q4,Q2,0,Q4,0,Q3,11,2
410,12,Q3,Q2,Q2,Q4,Q3,0,Q4,0,Q2,11,2
410,13,Q4,Q4,Q4,Q4,Q3,Q1,Q4,0,Q3,11,2
